100082,Tracetest_N360_square_Map2Tau2_18_semi-auto_17,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100083,Tracetest_N360_square_Map2Tau2_18_semi-auto_18,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100084,Tracetest_N360_square_Map2Tau2_18_semi-auto_19,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100085,Tracetest_N360_square_Map2Tau2_18_semi-auto_2,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100086,Tracetest_N360_square_Map2Tau2_18_semi-auto_20,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100087,Tracetest_N360_square_Map2Tau2_18_semi-auto_21,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100088,Tracetest_N360_square_Map2Tau2_18_semi-auto_22,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100089,Tracetest_N360_square_Map2Tau2_18_semi-auto_23,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
10009,ALA,C. elegans,interneuron,somatic nervous system|dorsal ganglion,conversion_success,Soma representation: 3-point soma
100090,Tracetest_N360_square_Map2Tau2_18_semi-auto_25,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100091,Tracetest_N360_square_Map2Tau2_18_semi-auto_26,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100092,Tracetest_N360_square_Map2Tau2_18_semi-auto_27,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100093,Tracetest_N360_square_Map2Tau2_18_semi-auto_28,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100095,Tracetest_N360_square_Map2Tau2_18_semi-auto_4,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100096,Tracetest_N360_square_Map2Tau2_18_semi-auto_5,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100097,Tracetest_N360_square_Map2Tau2_18_semi-auto_6,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100098,Tracetest_N360_square_Map2Tau2_18_semi-auto_7,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100099,Tracetest_N360_square_Map2Tau2_18_semi-auto_8,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
10010,AIZR,C. elegans,Ring|interneuron,somatic nervous system|ventral ganglion,conversion_success,Soma representation: 3-point soma
100100,Tracetest_N360_square_Map2Tau2_18_semi-auto_9,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100101,Tracetest_N360_square_Map2Tau2_26_semi-auto_1,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100102,Tracetest_N360_square_Map2Tau2_26_semi-auto_11,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100103,Tracetest_N360_square_Map2Tau2_26_semi-auto_12,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100104,Tracetest_N360_square_Map2Tau2_26_semi-auto_13,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100105,Tracetest_N360_square_Map2Tau2_26_semi-auto_14,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100106,Tracetest_N360_square_Map2Tau2_26_semi-auto_15,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100107,Tracetest_N360_square_Map2Tau2_26_semi-auto_16,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100108,Tracetest_N360_square_Map2Tau2_26_semi-auto_17,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100109,Tracetest_N360_square_Map2Tau2_26_semi-auto_18,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
10011,AIZL,C. elegans,Ring|interneuron,somatic nervous system|ventral ganglion,conversion_success,Soma representation: 3-point soma
100110,Tracetest_N360_square_Map2Tau2_26_semi-auto_19,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100111,Tracetest_N360_square_Map2Tau2_26_semi-auto_2,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100112,Tracetest_N360_square_Map2Tau2_26_semi-auto_20,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100113,Tracetest_N360_square_Map2Tau2_26_semi-auto_21,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100114,Tracetest_N360_square_Map2Tau2_26_semi-auto_22,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100115,Tracetest_N360_square_Map2Tau2_26_semi-auto_23,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100116,Tracetest_N360_square_Map2Tau2_26_semi-auto_24,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100117,Tracetest_N360_square_Map2Tau2_26_semi-auto_25,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100118,Tracetest_N360_square_Map2Tau2_26_semi-auto_26,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100119,Tracetest_N360_square_Map2Tau2_26_semi-auto_27,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
10012,AIYR,C. elegans,Amphid|interneuron,somatic nervous system|ventral ganglion,conversion_success,Soma representation: 3-point soma
100120,Tracetest_N360_square_Map2Tau2_26_semi-auto_29,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
